x,y,t
0.4875,0.0649519052838329,3.12989045383412
0.199282693953381,0.0434294462467723,3.12989045383412
0.211771076729439,0.0650144359633366,3.12989045383412
0.186053770682819,0.065142612020887,3.12989045383412
0.0433012701892219,0.3,3.12989045383412
0.0649519052838328,0.2875,3.12989045383412
0.0649519052838329,0.3125,3.12989045383412
0.0216506350946109,0.2625,3.12989045383412
0.022642555262871,0.237201405746502,3.12989045383412
0.0442931903574819,0.249701405746503,3.12989045383412
0.186782693953381,0.0217788111521613,3.12989045383412
0.2125,0.021650635094611,3.65153886280647
0.5125,0.805144284148501,3.65153886280647
0.4875,0.805144284148501,3.65153886280647
0.5,0.78349364905389,3.65153886280647
0.043301270189222,0.35,3.65153886280647
0.064951905283833,0.3375,3.65153886280647
0.064951905283833,0.3625,3.65153886280647
0,0.825,3.65153886280647
0.0223482171523859,0.812851802646,3.65153886280647
0.0223482171523859,0.837851802646,3.65153886280647
0.125,1,3.65153886280647
0.10966882015947,0.976990580801253,3.65153886280647
0.337173301920119,0.847926802560181,3.65153886280647
0.312027295280526,0.848253466156981,3.65153886280647
0.324200597200644,0.826084079284827,3.65153886280647
1,0.575,3.65153886280647
0.978349364905389,0.5625,3.65153886280647
0.956698729810778,0.55,3.65153886280647
0,0.275,3.65153886280647
0.0216506350946109,0.2875,3.65153886280647
0.325,0,3.65153886280647
0.3125,0.021650635094611,3.65153886280647
0.575,0,3.65153886280647
0.5875,0.0216506350946109,3.65153886280647
0.5625,0.0216506350946109,3.65153886280647
0.021650635094611,0.3375,3.65153886280647
0.0871202854997425,0.979965443998737,3.65153886280647
0.0967891056592119,0.95695602479999,3.65153886280647
0.016393895291851,0.958421966423476,3.65153886280647
0.0649519052838329,0.4375,3.65153886280647
0.0866025403784439,0.425,3.65153886280647
0.0892979626911322,0.825830950193501,3.65153886280647
0.113886213787799,0.813346332521867,3.65153886280647
0.112915382432534,0.838679328877149,3.65153886280647
0.750247222662909,0.955972209776581,3.65153886280647
0.956698729810778,0.7,3.65153886280647
0.935048094716167,0.6875,3.65153886280647
0.956301964884714,0.8017021448167,3.65153886280647
0.958421966423476,0.983606104708149,3.65153886280647
0.945507038576964,0.963986019867103,3.65153886280647
0.175,0,3.65153886280647
0.161782693953381,0.0217788111521613,3.65153886280647
0.0360139801328967,0.0544929614230357,3.65153886280647
0.0535141807915934,0.0366125895777878,3.65153886280647
0.0567403703407881,0.0579494838477748,3.65153886280647
0.325,1,3.65153886280647
0.3125,0.978349364905389,3.65153886280647
0.3375,0.978349364905389,3.65153886280647
0.35,0.956698729810778,3.65153886280647
0.5375,0.935048094716167,3.65153886280647
0.5625,0.935048094716167,3.65153886280647
0.7,0.956698729810778,3.65153886280647
0.6875,0.935048094716167,3.65153886280647
0.7125,0.935048094716167,3.65153886280647
0.725,0.0866025403784437,3.65153886280647
0.7125,0.108253175473055,3.65153886280647
0.225,0,3.65153886280647
0.2375,0.021650635094611,3.65153886280647
0.575,1,3.65153886280647
0.5875,0.978349364905389,3.65153886280647
1,0.075,3.65153886280647
0.979943852990963,0.0873638875291481,3.65153886280647
0.979943852990963,0.0623638875291481,3.65153886280647
1,0.125,3.65153886280647
0.977078422422689,0.135737313248125,3.65153886280647
0.977078422422689,0.110737313248125,3.65153886280647
0.6875,0.0216506350946109,3.65153886280647
0.7,0.0433012701892219,3.65153886280647
0.675,0,3.65153886280647
0.625,0,3.65153886280647
0.6125,0.021650635094611,3.65153886280647
0.6,0.0433012701892219,3.65153886280647
1,0.975,3.65153886280647
0.983421966423476,0.983606104708149,3.65153886280647
0.983421966423476,0.958606104708149,3.65153886280647
0.975,1,3.65153886280647
1,0.725,3.65153886280647
0.978349364905389,0.7375,3.65153886280647
0.978349364905389,0.7125,3.65153886280647
0.956698729810778,0.75,3.65153886280647
0.147184145568205,0.0442522916424718,3.65153886280647
0.135401451614825,0.0224734804903105,3.65153886280647
0.25,0.043301270189222,3.65153886280647
0.2625,0.0649519052838329,3.65153886280647
0.2375,0.0649519052838329,3.65153886280647
0.0664385550946436,0.237185633090826,3.65153886280647
0.0654466349263835,0.262484227344323,3.65153886280647
0.3,0.043301270189222,3.65153886280647
0.2875,0.021650635094611,3.65153886280647
0,0.325,3.65153886280647
0.021650635094611,0.3125,3.65153886280647
1,0.275,3.65153886280647
0.978349364905389,0.2625,3.65153886280647
0.956698729810778,0.25,3.65153886280647
0.0433012701892219,0.5,3.65153886280647
0.4875,0.021650635094611,3.65153886280647
0.025,1,3.65153886280647
0.016393895291851,0.983421966423476,3.65153886280647
0.041393895291851,0.983421966423476,3.65153886280647
0,0.975,3.65153886280647
0.0649519052838329,0.4625,4.17318727177882
0.55,0.0433012701892219,4.17318727177882
0,0.025,4.17318727177882
0.016393895291851,0.0165780335765244,4.17318727177882
0.016393895291851,0.0415780335765244,4.17318727177882
0.025,0,4.17318727177882
0.041393895291851,0.0165780335765244,4.17318727177882
0.913397459621556,0.575,4.17318727177882
0.935048094716167,0.5625,4.17318727177882
0.4625,0.021650635094611,4.17318727177882
0.45,0.0433012701892219,4.17318727177882
0.125,0,4.17318727177882
0.110401451614825,0.0224734804903105,4.17318727177882
0.0975217371145673,0.0425080364915739,4.17318727177882
0.0871202854997424,0.0200345560012634,4.17318727177882
0.65,0.956698729810778,4.17318727177882
0.6625,0.978349364905389,4.17318727177882
0.978349364905389,0.6875,4.17318727177882
0.475,0,4.17318727177882
0.4375,0.935048094716167,4.17318727177882
0.4625,0.935048094716167,4.17318727177882
0.827450849990522,0.0866067490899089,4.17318727177882
0.813995593416499,0.0652013251116158,4.17318727177882
0.525,0.913397459621556,4.17318727177882
0.5125,0.891746824526945,4.17318727177882
0.5375,0.891746824526945,4.17318727177882
0.800599025308909,0.955274627718806,4.17318727177882
0.875,1,4.17318727177882
0.86357238118875,0.977531775727409,4.17318727177882
0.88857238118875,0.977531775727409,4.17318727177882
0.724796938999068,0.912970654649839,4.17318727177882
0.737296938999068,0.93462128974445,4.17318727177882
0.3625,0.0649519052838329,4.17318727177882
0.942028925144452,0.0569839723701938,4.17318727177882
0.934432287133776,0.0834780082855462,4.17318727177882
0.0440277902234192,0.750247222662909,4.17318727177882
0.0653850426682963,0.737290407678958,4.17318727177882
0.0661115627024935,0.762537630341867,4.17318727177882
0.0223771551288082,0.762747222662909,4.17318727177882
0.85142418383475,0.955183558575023,4.17318727177882
0.838433775920392,0.933488217179681,4.17318727177882
0.864154354463142,0.933368210059476,4.17318727177882
0.942050516152225,0.943259629659212,4.17318727177882
0.963387410422212,0.946485819208406,4.17318727177882
0.3375,0.935048094716167,4.17318727177882
0.3625,0.935048094716167,4.17318727177882
0.0447253722811942,0.800599025308909,4.17318727177882
0.067511552152007,0.787996199582018,4.17318727177882
0.0674826141755848,0.813100779565109,4.17318727177882
0.891746824526945,0.3875,4.17318727177882
0.891746824526945,0.4125,4.17318727177882
0.870096189432334,0.4,4.17318727177882
0.935048094716167,0.3625,4.17318727177882
0.935048094716167,0.3375,4.17318727177882
0.775,0,4.17318727177882
0.7625,0.0216506350946109,4.17318727177882
0.75,0.0433012701892219,4.17318727177882
0.075,1,4.17318727177882
0.0621202854997424,0.979965443998737,4.17318727177882
1,0.675,4.17318727177882
0.978349364905389,0.6625,4.17318727177882
0.956698729810778,0.65,4.17318727177882
0,0.175,4.17318727177882
0.0224910667860027,0.162017509929908,4.17318727177882
0.0224910667860027,0.187017509929908,4.17318727177882
0.0453482349542158,0.148273786298395,4.17318727177882
1,0.875,4.17318727177882
0.976990580801253,0.86533117984053,4.17318727177882
0.954943180780578,0.854533324657231,4.17318727177882
0.957022275413652,0.0981012007772731,4.17318727177882
0.931566856565502,0.106851434004523,4.17318727177882
0.325,0.913397459621556,4.17318727177882
0.3125,0.891746824526945,4.17318727177882
0.3375,0.891746824526945,4.17318727177882
0.6625,0.935048094716167,4.17318727177882
0.675,0.913397459621556,4.17318727177882
0.275,1,4.17318727177882
0.2875,0.978349364905389,4.17318727177882
0.3,0.956698729810778,4.17318727177882
0.375,0,4.17318727177882
0.3875,0.021650635094611,4.17318727177882
0.4,0.0433012701892219,4.17318727177882
0.4125,0.0649519052838329,4.17318727177882
0.3875,0.0649519052838329,4.17318727177882
0.0870972700209945,0.274984227344323,4.17318727177882
0,0.075,4.17318727177882
0.0196200848410457,0.0629149278465113,4.17318727177882
0,0.225,4.17318727177882
0.022642555262871,0.212201405746502,4.17318727177882
0.0451336220488737,0.19921891567641,4.17318727177882
0.925,0,4.17318727177882
0.937085072153489,0.0196200848410457,4.17318727177882
0.912085072153489,0.0196200848410457,4.17318727177882
0.935048094716167,0.4125,4.17318727177882
0.935048094716167,0.3875,4.17318727177882
0.935048094716167,0.5125,4.17318727177882
0.935048094716167,0.4875,4.17318727177882
0,0.425,4.17318727177882
0.021650635094611,0.4125,4.17318727177882
0.900657453342239,0.957911690886364,4.17318727177882
0.0224682242725907,0.88857238118875,4.69483568075117
0.0420883091136364,0.900657453342239,4.69483568075117
0.0649085769902735,0.915721774639636,4.69483568075117
0.0824087776489703,0.933602146484884,4.69483568075117
0,0.575,4.69483568075117
0.0216506350946109,0.5625,4.69483568075117
0.0433012701892219,0.55,4.69483568075117
0.3375,0.108253175473055,4.69483568075117
0.3625,0.108253175473055,4.69483568075117
0.35,0.129903810567666,4.69483568075117
0.4375,0.0649519052838329,4.69483568075117
0.425,0.0866025403784438,4.69483568075117
0.0866025403784439,0.325,4.69483568075117
0,0.625,4.69483568075117
0.0216506350946109,0.6375,4.69483568075117
0.0433012701892219,0.65,4.69483568075117
0.945009754606183,0.0366954023883512,4.69483568075117
1,0.025,4.69483568075117
0.982924682452694,0.0420753175473055,4.69483568075117
0,0.875,4.69483568075117
0.0224682242725907,0.86357238118875,4.69483568075117
0.0448164414249766,0.85142418383475,4.69483568075117
1,0.925,4.69483568075117
0.979965443998737,0.937879714500258,4.69483568075117
0.675,1,4.69483568075117
0.6875,0.978349364905389,4.69483568075117
0.159859395046,0.0648841197857642,4.69483568075117
0.172347777822058,0.0864691095023285,4.69483568075117
0.0672735955814878,0.135431442366326,4.69483568075117
0.0669074941992775,0.161192675927747,4.69483568075117
0.064951905283833,0.6875,4.69483568075117
0.064951905283833,0.7125,4.69483568075117
0.22412531955754,0.913322680550459,4.69483568075117
0.2375,0.935048094716167,4.69483568075117
0.935048094716167,0.4375,4.69483568075117
0.913397459621556,0.425,4.69483568075117
0.5125,0.151554445662277,4.69483568075117
0.5375,0.151554445662277,4.69483568075117
0.525,0.173205080756888,4.69483568075117
0.847502917624264,0.411846550025516,4.69483568075117
0.847502917624264,0.386846550025516,4.69483568075117
0.4875,0.935048094716167,4.69483568075117
0.5125,0.935048094716167,4.69483568075117
0.275,0,4.69483568075117
0.2625,0.021650635094611,4.69483568075117
0.425,1,4.69483568075117
0.4125,0.978349364905389,4.69483568075117
0.4,0.956698729810778,4.69483568075117
0.962868535443658,0.0544392050764536,4.69483568075117
0,0.775,4.69483568075117
0.0223771551288082,0.787747222662909,4.69483568075117
1,0.175,4.69483568075117
0.977696859507015,0.16201994732142,4.69483568075117
0.954775281929704,0.147757260569545,4.69483568075117
0.475,0.0866025403784439,4.69483568075117
0.4625,0.0649519052838329,4.69483568075117
0.6625,0.0649519052838329,4.69483568075117
0.935048094716167,0.6625,4.69483568075117
0.913397459621556,0.675,4.69483568075117
0.933753899652163,0.867025248418042,4.69483568075117
0.934715918830234,0.840896213394212,4.69483568075117
0.075,0,4.69483568075117
0.0621202854997424,0.0200345560012634,4.69483568075117
0.133478152707444,0.0655787891239133,4.69483568075117
0.0896893638545836,0.173604372680881,4.69483568075117
0.113439812855597,0.160749480985756,4.69483568075117
0.114296321883631,0.186003521670958,4.69483568075117
0.934579115870304,0.815078573873977,4.69483568075117
0.81310077956511,0.932517385824415,4.69483568075117
0.825830950193502,0.910702037308868,4.69483568075117
0.5875,0.0649519052838328,4.69483568075117
0.913397459621556,0.475,4.69483568075117
0.935048094716167,0.4625,4.69483568075117
0.891746824526945,0.4875,4.69483568075117
0.891746824526945,0.4625,4.69483568075117
0.913397459621556,0.625,4.69483568075117
0.891746824526945,0.6375,4.69483568075117
0.891746824526945,0.6125,4.69483568075117
0.762544161661977,0.933894769710253,4.69483568075117
0.775045915918178,0.911137527815862,4.69483568075117
0.787996199582019,0.932488447847993,4.69483568075117
0.0649519052838328,0.6375,4.69483568075117
0.0649519052838329,0.6625,4.69483568075117
0.0649519052838327,0.5875,4.69483568075117
0.0649519052838327,0.6125,4.69483568075117
0.915721774639636,0.935091423009726,4.69483568075117
0.933602146484884,0.91759122235103,4.69483568075117
0.892209083674897,0.932243283578182,4.69483568075117
0.0665117828203194,0.838433775920391,4.69483568075117
0.0666317899405241,0.864154354463141,4.69483568075117
0.881182502720324,0.0893508019054886,4.69483568075117
0.7625,0.0649519052838328,4.69483568075117
0.78825678141301,0.0650207030354293,4.69483568075117
0.77575678141301,0.0866713381300402,4.69483568075117
0.0648526484190164,0.083902453292018,4.69483568075117
0.0680897317461838,0.107243801813993,4.69483568075117
0.0823528490777132,0.0660220814467701,4.69483568075117
0.159103786605788,0.934715918830234,4.69483568075117
0.172431250980029,0.91338726959059,4.69483568075117
0.0677567164218185,0.892209083674897,4.69483568075117
0.0896489909912455,0.120162691443346,5.21648408972353
0.150451438738049,0.128810369469435,5.21648408972353
0.155628406876845,0.152047671581792,5.21648408972353
0.132869802745849,0.149911327863477,5.21648408972353
0.475,0.913397459621556,5.21648408972353
0.891746824526945,0.5125,5.21648408972353
0.870096189432334,0.5,5.21648408972353
0.5375,0.0649519052838329,5.21648408972353
0.525,0.0866025403784439,5.21648408972353
0.0649519052838329,0.5375,5.21648408972353
0.0649519052838328,0.5625,5.21648408972353
0.2875,0.064951905283833,5.21648408972353
0.275,0.0866025403784439,5.21648408972353
0.0679154917041798,0.211630612429544,5.21648408972353
0.0890689362730814,0.224413434027365,5.21648408972353
0.879218675760539,0.910547942182839,5.21648408972353
0.910400021337057,0.881405576428283,5.21648408972353
0.890015186105599,0.891089991470224,5.21648408972353
0.893141802470361,0.863072552196962,5.21648408972353
0.375,0.0866025403784439,5.21648408972353
0.132974751581958,0.933753899652163,5.21648408972353
0.136923118396146,0.106442321509163,5.21648408972353
0.159681722527142,0.108578665227478,5.21648408972353
0.185876098163961,0.108837157462601,5.21648408972353
0.0677640032273115,0.18644671661295,5.21648408972353
0.0649519052838329,0.4875,5.21648408972353
0.0649519052838329,0.5125,5.21648408972353
0.0866025403784439,0.475,5.21648408972353
0.6625,0.891746824526945,5.21648408972353
0.6875,0.891746824526945,5.21648408972353
0.913389834741889,0.827570497634788,5.21648408972353
0.0894520578171612,0.879218675760539,5.21648408972353
0.118594423571717,0.910400021337057,5.21648408972353
0.108910008529776,0.890015186105599,5.21648408972353
0.136927447803038,0.893141802470361,5.21648408972353
0.108253175473055,0.5625,5.21648408972353
0.108253175473055,0.5375,5.21648408972353
0.129903810567666,0.55,5.21648408972353
0.4125,0.935048094716167,5.21648408972353
0.425,0.913397459621556,5.21648408972353
0.108253175473055,0.4625,5.21648408972353
0.108253175473055,0.4875,5.21648408972353
0.2875,0.935048094716167,5.21648408972353
0.3125,0.935048094716167,5.21648408972353
0.913397459621556,0.375,5.21648408972353
0.933172005584974,0.212130054250886,5.21648408972353
0.5625,0.0649519052838328,5.21648408972353
0.575,0.0866025403784438,5.21648408972353
0.0866025403784437,0.575,5.21648408972353
0.0866025403784439,0.525,5.21648408972353
0.104957312308697,0.930627283287401,5.21648408972353
0.933022798257007,0.135048444533235,5.21648408972353
0.910432809977131,0.120425252041508,5.21648408972353
0.224271076729439,0.0866650710579476,5.21648408972353
0.934736955862119,0.262684593144926,5.21648408972353
0.934736955862119,0.237684593144926,5.21648408972353
0.911210231636314,0.224814647395812,5.21648408972353
0.086602540378444,0.375,5.21648408972353
0.108262844716801,0.1375121788734,5.21648408972353
0.7,0.129903810567666,5.21648408972353
0.6875,0.108253175473055,5.21648408972353
0.935048094716167,0.2875,5.21648408972353
0.913086320767508,0.275184593144926,5.21648408972353
0.7375,0.0649519052838328,5.21648408972353
0.930627283287401,0.895042687691303,5.21648408972353
0.935048094716167,0.5375,5.21648408972353
0.913397459621556,0.525,5.21648408972353
0.3875,0.935048094716167,5.21648408972353
0.4125,0.108253175473055,5.21648408972353
0.4,0.129903810567666,5.21648408972353
0.3875,0.108253175473055,5.21648408972353
0.3125,0.108253175473055,5.21648408972353
0.15957492452073,0.891382210862485,5.21648408972353
0.185394312655782,0.891242842751257,5.21648408972353
0.133953167670775,0.799224656220004,5.21648408972353
0.935048094716167,0.6375,5.21648408972353
0.6375,0.108253175473055,5.21648408972353
0.6125,0.108253175473055,5.21648408972353
0.891307245395526,0.287962020383194,5.21648408972353
0.891746824526945,0.3125,5.21648408972353
0.869656610300915,0.300462020383194,5.21648408972353
0.6,0.129903810567666,5.21648408972353
0.5875,0.108253175473055,5.21648408972353
0.870096189432334,0.6,5.21648408972353
0.891746824526945,0.5875,5.21648408972353
0.4125,0.151554445662277,5.21648408972353
0.3875,0.151554445662277,5.21648408972353
0.4625,0.891746824526945,5.21648408972353
0.4875,0.891746824526945,5.21648408972353
0.870096189432334,0.45,5.21648408972353
0.848445554337723,0.4625,5.21648408972353
0.848445554337723,0.4375,5.21648408972353
0.525,0.826794919243112,5.21648408972353
0.5375,0.805144284148501,5.21648408972353
0.4125,0.891746824526945,5.21648408972353
0.4,0.870096189432334,5.21648408972353
0.935048094716167,0.3125,5.21648408972353
0.913397459621556,0.325,5.21648408972353
0.4375,0.891746824526945,5.21648408972353
0.108253175473055,0.5875,5.21648408972353
0.890996106541478,0.26314661352812,5.73813249869588
0.6875,0.0649519052838328,5.73813249869588
0.675,0.0866025403784438,5.73813249869588
0.0866025403784439,0.675,5.73813249869588
0.0866025403784437,0.625,5.73813249869588
0.108253175473055,0.5125,5.73813249869588
0.55,0.870096189432334,5.73813249869588
0.4375,0.108253175473055,5.73813249869588
0.4625,0.108253175473055,5.73813249869588
0.45,0.129903810567666,5.73813249869588
0.891746824526945,0.7375,5.73813249869588
0.891746824526945,0.7125,5.73813249869588
0.130619638945092,0.748127790937499,5.73813249869588
0.153766355632266,0.735679750994921,5.73813249869588
0.153549418499522,0.759806561291914,5.73813249869588
0.134272224305994,0.200013750273166,5.73813249869588
0.154955644391271,0.19107508887758,5.73813249869588
0.151181097812621,0.217940209174913,5.73813249869588
0.891840869424998,0.789144303552363,5.73813249869588
0.891245407902555,0.814607435959035,5.73813249869588
0.869833245545594,0.801998881396845,5.73813249869588
0.813346332521868,0.8861137862122,5.73813249869588
0.83867932887715,0.887084617567466,5.73813249869588
0.870262448250186,0.750767874495086,5.73813249869588
0.848625503584214,0.764834713788639,5.73813249869588
0.848459244766363,0.739066839293553,5.73813249869588
0.6375,0.935048094716167,5.73813249869588
0.625,0.913397459621556,5.73813249869588
0.105634015192796,0.0684610059358172,5.73813249869588
0.11830926467059,0.0890928340791095,5.73813249869588
0.886070823914984,0.186532698648128,5.73813249869588
0.887192559069717,0.161213775682352,5.73813249869588
0.890866917762264,0.109735637136947,5.73813249869588
0.863072552196962,0.106858197529639,5.73813249869588
0.840425075479269,0.108617789137514,5.73813249869588
0.814487788314769,0.108751175929242,5.73813249869588
0.891746824526945,0.5625,5.73813249869588
0.651678684137693,0.21887045743142,5.73813249869588
0.665630325425747,0.242182193542777,5.73813249869588
0.640859386742445,0.242709198231923,5.73813249869588
0.891746824526945,0.3625,5.73813249869588
0.7125,0.0649519052838328,5.73813249869588
0.2625,0.935048094716167,5.73813249869588
0.275,0.913397459621556,5.73813249869588
0.869407164678574,0.251834719765947,5.73813249869588
0.891186240050556,0.239057292527679,5.73813249869588
0.412029719006276,0.847660768178559,5.73813249869588
0.424529719006276,0.826010133083948,5.73813249869588
0.4375,0.848445554337723,5.73813249869588
0.866046832329225,0.200775343779995,5.73813249869588
0.849055836269026,0.218420766459542,5.73813249869588
0.845505370410599,0.191450711474031,5.73813249869588
0.801998881396845,0.130166754454406,5.73813249869588
0.816748800610527,0.150193175594108,5.73813249869588
0.791285668203855,0.149597714071666,5.73813249869588
0.109078980881497,0.109324538321067,5.73813249869588
0.45,0.870096189432334,5.73813249869588
0.5,0.870096189432334,5.73813249869588
0.15241679592469,0.588038993715853,5.73813249869588
0.151554445662277,0.562500000000001,5.73813249869588
0.174067431019301,0.575538993715854,5.73813249869588
0.891746824526945,0.4375,5.73813249869588
0.5375,0.108253175473055,5.73813249869588
0.5125,0.108253175473055,5.73813249869588
0.637699528096723,0.847930978801293,5.73813249869588
0.613153449974484,0.847502917624264,5.73813249869588
0.625852978071207,0.825337706993223,5.73813249869588
0.891913083344796,0.763267874495086,5.73813249869588
0.612970574063124,0.152328956110793,5.73813249869588
0.587970574063124,0.152328956110793,5.73813249869588
0.4875,0.108253175473055,5.73813249869588
0.6,0.870096189432334,5.73813249869588
0.6125,0.891746824526945,5.73813249869588
0.4625,0.848445554337723,5.73813249869588
0.129903810567666,0.65,5.73813249869588
0.152091827879909,0.637639791189039,5.73813249869588
0.152091827879909,0.662639791189039,5.73813249869588
0.748165280234054,0.869407164678574,5.73813249869588
0.735717240291474,0.8462604479914,5.73813249869588
0.759806561291915,0.846450581500478,5.73813249869588
0.891746824526945,0.6625,5.73813249869588
0.870096189432334,0.65,5.73813249869588
0.5,0.129903810567666,5.73813249869588
0.4875,0.151554445662277,5.73813249869588
0.108253175473055,0.3125,5.73813249869588
0.108253175473055,0.3375,5.73813249869588
0.803168877970407,0.638766000918329,5.73813249869588
0.803695882659553,0.663536939601631,5.73813249869588
0.78112954256858,0.651678684137693,5.73813249869588
0.847716247614334,0.844979190137158,5.73813249869588
0.828285287997074,0.834265976944168,5.73813249869588
0.849806824405892,0.816748800610527,5.73813249869588
0.129903810567666,0.6,5.73813249869588
0.15241679592469,0.613038993715853,5.73813249869588
0.870096189432334,0.55,5.73813249869588
0.848445554337723,0.5625,5.73813249869588
0.848445554337723,0.537500000000001,5.73813249869588
0.108253175473055,0.6625,5.73813249869588
0.108253175473055,0.6875,5.73813249869588
0.130370193322751,0.699500490320253,5.73813249869588
0.236966277861969,0.108098442670802,6.25978090766823
0.211237354591408,0.108160973350306,6.25978090766823
0.198571299296492,0.130270529075456,6.25978090766823
0.35,0.870096189432334,6.25978090766823
0.198009838748272,0.869821010241505,6.25978090766823
0.21086616520757,0.89182606896961,6.25978090766823
0.108688807235066,0.287831802878232,6.25978090766823
0.130339442329677,0.300331802878232,6.25978090766823
0.11052177530498,0.212868641968292,6.25978090766823
0.109044838695444,0.238423662629573,6.25978090766823
0.891746824526945,0.5375,6.25978090766823
0.699537979616807,0.869656610300915,6.25978090766823
0.712037979616806,0.891307245395526,6.25978090766823
0.760924239616316,0.891070573932887,6.25978090766823
0.786376277536357,0.889664252070627,6.25978090766823
0.769131193597879,0.825909119581852,6.25978090766823
0.781579233540458,0.849055836269026,6.25978090766823
0.687303918521968,0.8477565700353,6.25978090766823
0.711841898138774,0.847316990903881,6.25978090766823
0.132373333145149,0.849475839222209,6.25978090766823
0.107785082048482,0.861960456893843,6.25978090766823
0.109183536877617,0.262816030222555,6.25978090766823
0.891382210862485,0.840425075479269,6.25978090766823
0.870997375631028,0.85010949052121,6.25978090766823
0.799224656220005,0.866046832329225,6.25978090766823
0.804712197413103,0.562888967859506,6.25978090766823
0.783061562318492,0.550388967859506,6.25978090766823
0.805144284148501,0.537500000000001,6.25978090766823
0.23674084565003,0.891900848040707,6.25978090766823
0.174604813236933,0.625678784904892,6.25978090766823
0.197345637020322,0.614236397925357,6.25978090766823
0.197020668975542,0.638837195398543,6.25978090766823
0.108253175473055,0.3875,6.25978090766823
0.129903810567666,0.4,6.25978090766823
0.108253175473055,0.4125,6.25978090766823
0.108253175473055,0.6125,6.25978090766823
0.3,0.870096189432334,6.25978090766823
0.287027295280526,0.848253466156981,6.25978090766823
0.108253175473055,0.6375,6.25978090766823
0.861960456893843,0.892214917951518,6.25978090766823
0.108253175473055,0.3625,6.25978090766823
0.129903810567666,0.35,6.25978090766823
0.8462604479914,0.264282759708526,6.25978090766823
0.846450581500478,0.240193438708085,6.25978090766823
0.844979190137158,0.152283752385666,6.25978090766823
0.834265976944168,0.171714712002926,6.25978090766823
0.6375,0.891746824526945,6.25978090766823
0.65,0.870096189432334,6.25978090766823
0.736834918615875,0.890880440423809,6.25978090766823
0.130636375909516,0.251271238163482,6.25978090766823
0.26215382391236,0.108123508093628,6.25978090766823
0.249120101774329,0.129619410385987,6.25978090766823
0.867626666854851,0.150524160777791,6.25978090766823
0.892322859453769,0.137932647665658,6.25978090766823
0.28715382391236,0.108123508093628,6.25978090766823
0.29965382391236,0.129774143188239,6.25978090766823
0.82549055820373,0.625782702254257,6.25978090766823
0.802924218112757,0.613924446790319,6.25978090766823
0.387029719006276,0.847660768178559,6.25978090766823
0.850402285928334,0.791285668203855,6.25978090766823
0.808549288525969,0.845505370410599,6.25978090766823
0.208723051941261,0.850390050624245,6.25978090766823
0.2875,0.891746824526945,6.25978090766823
0.312111289957,0.150983230036561,6.25978090766823
0.286765113869359,0.150853562657134,6.25978090766823
0.889621289773411,0.213502753633639,6.25978090766823
0.85010949052121,0.129002624368972,6.25978090766823
0.129903810567666,0.5,6.25978090766823
0.826794919243112,0.475,6.25978090766823
0.805144284148501,0.4875,6.25978090766823
0.805144284148501,0.4625,6.25978090766823
0.183754308720806,0.150392700413145,6.25978090766823
0.166172672728606,0.171493658807186,6.25978090766823
0.891746824526945,0.6875,6.25978090766823
0.870096189432334,0.7,6.25978090766823
0.260966782238993,0.848377401484307,6.25978090766823
0.272994077519519,0.826534678208953,6.25978090766823
0.828599082444512,0.779584633002322,6.25978090766823
0.151554445662277,0.537500000000001,6.25978090766823
0.847930978801293,0.337300471903277,6.25978090766823
0.825591359404259,0.324996553381311,6.25978090766823
0.8477565700353,0.312696081478033,6.25978090766823
0.129903810567666,0.45,6.25978090766823
0.151554445662277,0.4375,6.25978090766823
0.151554445662277,0.4625,6.25978090766823
0.4625,0.151554445662277,6.25978090766823
0.4375,0.151554445662277,6.25978090766823
0.14989050947879,0.870997375631028,6.25978090766823
0.891746824526945,0.3375,6.25978090766823
0.870096189432334,0.35,6.25978090766823
0.849475839222209,0.86762666685485,6.25978090766823
0.2625,0.891746824526945,6.25978090766823
0.24924084565003,0.870250212946096,6.25978090766823
0.3375,0.151554445662277,6.25978090766823
0.324611289957,0.172633865131172,6.25978090766823
0.153374531763376,0.239505198548456,6.25978090766823
0.153513229945549,0.263897566141438,6.25978090766823
0.625782702254257,0.17450944179627,6.25978090766823
0.638766000918329,0.196831122029593,6.25978090766823
0.613924446790319,0.197075781887243,6.25978090766823
0.847316990903881,0.288158101861227,6.78142931664059
0.209115565148253,0.14971651630085,6.78142931664059
0.261007975449274,0.151244580092764,6.78142931664059
0.235820429398883,0.151219514669939,6.78142931664059
0.789024655908097,0.1081557144068,6.78142931664059
0.5625,0.108253175473055,6.78142931664059
0.55,0.129903810567666,6.78142931664059
0.108253175473055,0.4375,6.78142931664059
0.6625,0.108253175473055,6.78142931664059
0.65,0.129903810567666,6.78142931664059
0.663204324923827,0.803857562628083,6.78142931664059
0.639170296864672,0.802846638225087,6.78142931664059
0.651975565595052,0.780938432682918,6.78142931664059
0.475,0.173205080756888,6.78142931664059
0.687982390288969,0.151707246842165,6.78142931664059
0.675794518480102,0.173887732527643,6.78142931664059
0.662812128191133,0.152084296253143,6.78142931664059
0.712982390288968,0.151707246842165,6.78142931664059
0.195306937714317,0.437113279668198,6.78142931664059
0.216957572808928,0.449613279668198,6.78142931664059
0.194855715851499,0.4625,6.78142931664059
0.151554445662277,0.5125,6.78142931664059
0.173205080756888,0.525,6.78142931664059
0.375,0.173205080756888,6.78142931664059
